Date, Open, High, Low, Close
07/14/20, 5968.3, 5970.4, 5918.8, 5941.1
07/13/20, 5998.4, 6007.4, 5943.4, 5977.5
07/10/20, 5953.0, 5956.2, 5899.5, 5919.2
07/09/20, 5939.1, 5998.8, 5937.1, 5955.5
07/08/20, 6006.4, 6018.4, 5920.3, 5920.3
07/07/20, 6026.4, 6077.3, 6004.2, 6012.9
07/06/20, 6053.5, 6078.3, 6014.6, 6014.6
07/03/20, 6037.6, 6101.4, 6021.7, 6057.9
07/02/20, 5942.0, 6034.9, 5942.0, 6032.7
07/01/20, 5903.6, 5953.9, 5892.8, 5934.4
06/30/20, 5834.3, 5955.2, 5834.3, 5897.9
06/29/20, 5877.8, 5881.1, 5773.2, 5815.0
06/26/20, 5840.2, 5913.6, 5838.8, 5904.1
06/25/20, 5937.2, 5938.3, 5817.7, 5817.7
06/24/20, 5958.5, 5992.8, 5942.3, 5965.7
06/23/20, 5955.7, 5999.2, 5882.8, 5954.4
06/22/20, 5935.0, 5972.6, 5881.1, 5944.5
06/19/20, 5942.5, 6006.3, 5929.9, 5942.6
06/18/20, 5986.9, 5986.9, 5888.7, 5936.5
06/17/20, 5952.1, 5991.8, 5931.5, 5991.8
06/16/20, 5760.2, 5975.8, 5758.5, 5942.3
06/15/20, 5846.7, 5857.7, 5719.8, 5719.8
06/12/20, 5920.1, 5920.1, 5756.5, 5847.8
06/11/20, 6123.4, 6123.4, 5949.6, 5960.6
06/10/20, 6131.3, 6182.3, 6089.7, 6148.4
06/09/20, 6037.6, 6198.6, 6037.6, 6144.9
06/05/20, 5989.5, 6017.8, 5963.0, 5998.7
06/04/20, 5962.0, 6040.2, 5943.9, 5991.8
06/03/20, 5854.7, 5943.7, 5854.0, 5941.6
06/02/20, 5818.2, 5859.0, 5800.0, 5835.1
06/01/20, 5755.5, 5819.2, 5705.4, 5819.2
05/29/20, 5843.1, 5844.1, 5755.7, 5755.7
05/28/20, 5798.9, 5922.0, 5798.3, 5851.1
05/27/20, 5775.3, 5835.9, 5713.9, 5775.0
05/26/20, 5619.7, 5780.0, 5619.7, 5780.0
05/25/20, 5513.7, 5615.6, 5512.4, 5615.6
05/22/20, 5555.3, 5569.7, 5494.8, 5497.0
05/21/20, 5583.2, 5610.8, 5545.2, 5550.4
05/20/20, 5544.3, 5587.1, 5507.0, 5573.0
05/19/20, 5501.3, 5606.8, 5501.0, 5559.5
05/18/20, 5424.7, 5486.3, 5424.0, 5460.5
05/15/20, 5342.3, 5412.4, 5342.3, 5404.8
05/14/20, 5421.7, 5421.7, 5328.7, 5328.7
05/13/20, 5390.0, 5421.9, 5301.9, 5421.9
05/12/20, 5459.4, 5461.4, 5374.0, 5403.0
05/11/20, 5405.9, 5489.5, 5405.8, 5461.2
05/08/20, 5378.7, 5428.0, 5378.5, 5391.1
05/07/20, 5385.6, 5388.3, 5347.3, 5364.2
05/06/20, 5403.9, 5408.6, 5345.0, 5384.6
05/05/20, 5331.0, 5407.1, 5329.6, 5407.1
05/04/20, 5246.6, 5328.4, 5169.6, 5319.8
05/01/20, 5491.3, 5491.3, 5245.9, 5245.9
04/30/20, 5414.2, 5549.1, 5411.4, 5522.4
04/29/20, 5325.0, 5393.4, 5312.7, 5393.4
04/28/20, 5325.4, 5373.8, 5272.8, 5313.1
04/27/20, 5239.0, 5329.4, 5214.8, 5321.4
04/24/20, 5216.7, 5263.8, 5207.5, 5242.6
04/23/20, 5245.4, 5282.6, 5181.7, 5217.1
04/22/20, 5203.4, 5251.7, 5100.7, 5221.2
04/21/20, 5345.8, 5347.9, 5214.5, 5221.3
04/20/20, 5486.3, 5490.6, 5353.0, 5353.0
04/17/20, 5433.5, 5563.6, 5433.5, 5487.5
04/16/20, 5433.1, 5437.2, 5345.0, 5416.3
04/15/20, 5489.0, 5533.0, 5416.4, 5466.7
04/14/20, 5387.4, 5490.7, 5360.0, 5488.1
04/09/20, 5229.1, 5387.3, 5229.1, 5387.3
04/08/20, 5235.8, 5321.0, 5121.9, 5206.9
04/07/20, 5306.8, 5423.1, 5187.0, 5252.3
04/06/20, 5077.8, 5302.2, 5076.9, 5286.8
04/03/20, 5181.0, 5246.8, 5022.4, 5067.5
04/02/20, 5227.7, 5227.8, 5065.2, 5154.3
04/01/20, 5111.1, 5272.3, 5110.5, 5258.6
03/31/20, 5196.1, 5366.4, 5005.8, 5076.8
03/30/20, 4833.1, 5181.4, 4833.1, 5181.4
03/27/20, 5142.8, 5236.7, 4842.4, 4842.4
03/26/20, 5012.2, 5174.4, 5008.6, 5113.3
03/25/20, 4813.0, 5024.5, 4796.8, 4998.1
03/24/20, 4556.2, 4735.7, 4556.2, 4735.7
03/23/20, 4753.9, 4761.0, 4402.5, 4546.0
03/20/20, 4818.4, 5016.1, 4795.6, 4816.6
03/19/20, 4976.7, 5102.5, 4741.0, 4782.9
03/18/20, 5278.3, 5280.2, 4888.1, 4953.2
03/17/20, 4999.2, 5303.7, 4997.3, 5293.4
03/16/20, 5468.8, 5468.8, 5002.0, 5002.0
03/13/20, 5242.9, 5539.3, 4873.7, 5539.3
03/12/20, 5703.8, 5706.2, 5290.0, 5304.6
03/11/20, 5934.0, 5972.5, 5725.9, 5725.9
03/10/20, 5726.4, 5939.6, 5538.9, 5939.6
03/09/20, 6131.6, 6132.6, 5760.6, 5760.6
03/06/20, 6369.4, 6369.6, 6216.2, 6216.2
03/05/20, 6350.8, 6447.1, 6350.0, 6395.7
03/04/20, 6417.1, 6418.2, 6310.2, 6325.4
03/03/20, 6419.6, 6524.3, 6419.6, 6435.7
03/02/20, 6438.9, 6438.9, 6245.2, 6391.5
02/28/20, 6616.4, 6616.4, 6426.8, 6441.2
02/27/20, 6709.3, 6728.2, 6630.5, 6657.9
02/26/20, 6836.5, 6839.5, 6690.1, 6708.1
02/25/20, 6947.9, 6947.9, 6800.0, 6866.6
02/24/20, 7120.9, 7120.9, 6967.9, 6978.3
02/21/20, 7162.1, 7162.6, 7135.7, 7139.0
02/20/20, 7149.5, 7197.2, 7146.1, 7162.5
02/19/20, 7113.8, 7144.6, 7102.9, 7144.6
02/18/20, 7121.1, 7121.1, 7096.8, 7113.7
02/17/20, 7133.2, 7137.4, 7104.4, 7125.1
02/14/20, 7104.7, 7138.4, 7101.1, 7130.2
02/13/20, 7098.7, 7145.8, 7086.8, 7103.2
02/12/20, 7057.6, 7098.6, 7055.1, 7088.2
02/11/20, 7017.2, 7070.2, 7017.2, 7055.3
02/10/20, 7018.6, 7024.4, 6982.6, 7012.5
02/07/20, 7045.2, 7051.6, 7002.0, 7022.6
02/06/20, 6987.9, 7050.0, 6987.9, 7049.2
02/05/20, 6965.3, 7009.3, 6962.9, 6976.1
02/04/20, 6921.4, 6963.3, 6915.0, 6948.7
02/03/20, 6983.7, 6984.6, 6897.0, 6923.3
01/31/20, 7017.8, 7046.7, 7009.9, 7017.2
01/30/20, 7031.3, 7038.2, 6993.0, 7008.4
01/29/20, 7005.6, 7046.8, 7005.2, 7031.5
01/28/20, 7051.2, 7051.4, 6964.7, 6994.5
01/24/20, 7085.7, 7122.7, 7085.7, 7090.5
01/23/20, 7130.7, 7130.9, 7068.8, 7088.0
01/22/20, 7062.6, 7144.9, 7062.2, 7132.7
01/21/20, 7074.9, 7074.9, 7040.7, 7066.3
01/20/20, 7071.3, 7092.5, 7071.3, 7079.5
01/17/20, 7051.1, 7088.1, 7050.4, 7064.1
01/16/20, 6998.9, 7041.8, 6995.5, 7041.8
01/15/20, 6965.5, 6996.8, 6960.4, 6994.8
01/14/20, 6910.6, 6962.8, 6910.6, 6962.2
01/13/20, 6917.6, 6918.5, 6880.7, 6903.7
01/10/20, 6875.1, 6933.2, 6875.0, 6929.0
01/09/20, 6828.3, 6889.2, 6826.0, 6874.2
01/08/20, 6827.5, 6831.7, 6749.6, 6817.6
01/07/20, 6741.6, 6834.3, 6741.0, 6826.4
01/06/20, 6733.1, 6738.6, 6671.7, 6735.7
01/03/20, 6703.6, 6788.2, 6703.6, 6733.5
01/02/20, 6681.2, 6709.2, 6669.2, 6690.6
12/31/19, 6791.5, 6791.9, 6684.1, 6684.1
12/30/19, 6819.3, 6824.7, 6764.6, 6804.9
12/27/19, 6797.8, 6822.1, 6796.3, 6821.7
12/24/19, 6787.3, 6794.9, 6776.2, 6794.2
12/23/19, 6811.8, 6811.8, 6785.1, 6785.1
12/20/19, 6834.7, 6842.8, 6808.4, 6816.3
12/19/19, 6854.6, 6872.8, 6819.9, 6833.1
12/18/19, 6849.4, 6863.8, 6833.4, 6851.4
12/17/19, 6853.5, 6871.3, 6839.1, 6847.3
12/16/19, 6741.6, 6866.1, 6741.6, 6849.7
12/13/19, 6721.8, 6753.1, 6721.5, 6739.7
12/12/19, 6750.5, 6753.0, 6701.2, 6708.8
12/11/19, 6709.9, 6752.6, 6709.7, 6752.6
12/10/19, 6731.7, 6734.3, 6702.9, 6706.9
12/09/19, 6717.1, 6740.0, 6711.9, 6730.0
12/06/19, 6683.6, 6712.3, 6681.8, 6707.0
12/05/19, 6621.8, 6684.6, 6621.8, 6683.0
12/04/19, 6691.7, 6692.3, 6590.1, 6606.5
12/03/19, 6846.3, 6847.1, 6703.7, 6712.3
12/02/19, 6848.4, 6890.0, 6840.6, 6862.3
11/29/19, 6869.1, 6893.7, 6846.0, 6846.0
11/28/19, 6854.7, 6879.5, 6854.0, 6864.0
11/27/19, 6790.3, 6852.1, 6788.0, 6850.6
11/26/19, 6739.4, 6797.6, 6737.9, 6787.5
11/25/19, 6712.0, 6758.0, 6712.0, 6731.4
11/22/19, 6679.0, 6725.1, 6679.0, 6709.8
11/21/19, 6714.3, 6714.6, 6637.3, 6672.9
11/20/19, 6812.0, 6812.0, 6714.9, 6722.4
11/19/19, 6773.0, 6814.2, 6755.0, 6814.2
11/18/19, 6798.6, 6799.2, 6749.1, 6766.8
11/15/19, 6736.6, 6798.7, 6736.6, 6793.7
11/14/19, 6693.1, 6744.8, 6687.7, 6735.1
11/13/19, 6755.6, 6766.2, 6698.3, 6698.4
11/12/19, 6768.4, 6779.3, 6730.9, 6753.0
11/11/19, 6717.3, 6772.5, 6717.3, 6772.5
11/08/19, 6729.3, 6742.2, 6706.1, 6724.1
11/07/19, 6660.8, 6727.7, 6659.7, 6726.6
11/06/19, 6706.5, 6715.2, 6658.2, 6660.2
11/05/19, 6695.6, 6725.9, 6678.9, 6697.1
11/04/19, 6680.9, 6713.5, 6670.8, 6686.9
11/01/19, 6651.8, 6671.7, 6634.7, 6669.1
10/31/19, 6681.0, 6686.2, 6639.8, 6663.4
10/30/19, 6742.4, 6742.4, 6680.2, 6689.5
10/29/19, 6745.4, 6761.5, 6735.7, 6745.4
10/28/19, 6739.9, 6766.2, 6739.8, 6740.7
10/25/19, 6699.1, 6741.5, 6698.4, 6739.2
10/24/19, 6682.4, 6715.2, 6682.0, 6693.6
10/23/19, 6670.0, 6673.2, 6635.7, 6673.1
10/22/19, 6659.1, 6680.4, 6648.3, 6672.2
10/21/19, 6643.5, 6652.5, 6612.4, 6652.5
10/18/19, 6682.8, 6683.2, 6633.9, 6649.7
10/17/19, 6730.5, 6737.4, 6681.4, 6684.7
10/16/19, 6660.0, 6737.8, 6659.7, 6736.5
10/15/19, 6637.0, 6657.4, 6621.9, 6652.0
10/14/19, 6622.5, 6676.2, 6622.5, 6642.6
10/11/19, 6564.3, 6614.6, 6564.3, 6606.8
10/10/19, 6546.1, 6570.9, 6529.3, 6547.1
10/09/19, 6580.3, 6580.3, 6520.3, 6546.7
10/08/19, 6569.2, 6601.2, 6567.4, 6593.4
10/07/19, 6526.3, 6564.9, 6525.5, 6563.6
10/04/19, 6498.1, 6532.7, 6489.9, 6517.1
10/03/19, 6614.7, 6614.9, 6475.4, 6493.0
10/02/19, 6729.6, 6729.6, 6639.8, 6639.9
10/01/19, 6688.6, 6743.7, 6687.8, 6742.8
09/30/19, 6715.9, 6734.7, 6688.3, 6688.3
09/27/19, 6681.6, 6721.2, 6681.6, 6716.1
09/26/19, 6715.4, 6720.8, 6667.1, 6677.6
09/25/19, 6736.4, 6736.4, 6696.3, 6710.2
09/24/19, 6747.6, 6764.0, 6745.3, 6748.9
09/23/19, 6732.4, 6770.0, 6732.4, 6749.7
09/20/19, 6719.0, 6775.6, 6719.0, 6730.8
09/19/19, 6686.3, 6742.9, 6686.3, 6717.5
09/18/19, 6693.8, 6703.3, 6673.8, 6681.6
09/17/19, 6664.0, 6695.3, 6649.1, 6695.3
09/16/19, 6688.1, 6688.5, 6646.6, 6673.5
09/13/19, 6659.2, 6676.5, 6653.7, 6669.2
09/12/19, 6646.9, 6687.4, 6642.6, 6654.9
09/11/19, 6621.7, 6638.4, 6615.6, 6638.0
09/10/19, 6654.8, 6654.8, 6595.7, 6614.1
09/09/19, 6643.4, 6659.7, 6631.2, 6648.0
09/06/19, 6619.6, 6656.1, 6619.6, 6647.3
09/05/19, 6553.8, 6622.8, 6551.0, 6613.2
09/04/19, 6559.0, 6559.0, 6503.9, 6553.0
09/03/19, 6578.5, 6591.3, 6554.3, 6573.4
09/02/19, 6604.8, 6604.8, 6558.3, 6579.4
08/30/19, 6519.4, 6612.1, 6519.4, 6604.2
08/29/19, 6505.0, 6510.9, 6475.5, 6507.4
08/28/19, 6469.8, 6502.0, 6462.0, 6500.6
08/27/19, 6445.8, 6483.1, 6439.2, 6471.2
08/26/19, 6489.1, 6489.1, 6409.8, 6440.1
08/23/19, 6497.0, 6529.2, 6495.3, 6523.1
08/22/19, 6486.2, 6521.3, 6485.3, 6501.8
08/21/19, 6524.8, 6524.8, 6466.6, 6483.3
08/20/19, 6470.5, 6545.0, 6470.5, 6545.0
08/19/19, 6415.0, 6468.4, 6415.0, 6467.4
08/16/19, 6407.3, 6425.3, 6396.0, 6405.5
08/15/19, 6568.2, 6568.2, 6405.6, 6408.1
08/14/19, 6580.1, 6600.7, 6555.9, 6595.9
08/13/19, 6586.4, 6593.3, 6558.5, 6568.5
08/12/19, 6580.7, 6590.3, 6555.1, 6590.3
08/09/19, 6581.0, 6592.5, 6562.5, 6584.4
08/08/19, 6515.1, 6568.1, 6462.3, 6568.1
08/07/19, 6477.2, 6530.2, 6467.5, 6519.5
08/06/19, 6598.7, 6598.7, 6444.4, 6478.1
08/05/19, 6762.9, 6764.8, 6639.4, 6640.3
08/02/19, 6768.7, 6771.3, 6747.8, 6768.6
08/01/19, 6801.3, 6806.4, 6780.6, 6788.9
07/31/19, 6838.8, 6839.0, 6812.6, 6812.6
07/30/19, 6834.5, 6875.5, 6834.3, 6845.1
07/29/19, 6794.4, 6834.4, 6794.4, 6825.8
07/26/19, 6814.5, 6814.5, 6779.5, 6793.4
07/25/19, 6771.1, 6818.0, 6771.1, 6818.0
07/24/19, 6730.5, 6783.3, 6729.8, 6776.7
07/23/19, 6691.9, 6730.7, 6688.8, 6724.6
07/22/19, 6701.3, 6710.7, 6673.2, 6691.2
07/19/19, 6649.0, 6705.4, 6646.6, 6700.3
07/18/19, 6667.8, 6669.6, 6630.7, 6649.1
07/17/19, 6642.9, 6675.4, 6626.6, 6673.3
07/16/19, 6656.4, 6665.3, 6641.0, 6641.0
07/15/19, 6694.9, 6694.9, 6638.5, 6653.0
07/12/19, 6717.1, 6717.1, 6687.7, 6696.5
07/11/19, 6693.0, 6729.4, 6686.1, 6716.1
07/10/19, 6669.2, 6718.2, 6669.2, 6689.8
07/09/19, 6674.5, 6679.0, 6641.4, 6665.7
07/08/19, 6740.0, 6740.0, 6672.2, 6672.2
07/05/19, 6715.9, 6769.6, 6714.8, 6751.3
07/04/19, 6690.5, 6731.9, 6690.5, 6718.0
07/03/19, 6654.2, 6692.4, 6641.7, 6685.5
07/02/19, 6648.4, 6686.5, 6642.5, 6653.2
07/01/19, 6631.5, 6664.0, 6631.4, 6648.1
06/28/19, 6664.2, 6670.1, 6618.8, 6618.8
06/27/19, 6641.9, 6666.3, 6606.3, 6666.3
06/26/19, 6651.7, 6657.8, 6637.4, 6640.5
06/25/19, 6661.9, 6680.3, 6647.3, 6658.0
06/24/19, 6647.5, 6665.4, 6617.0, 6665.4
06/21/19, 6691.0, 6691.5, 6641.1, 6650.8
06/20/19, 6645.9, 6687.4, 6638.8, 6687.4
06/19/19, 6587.0, 6648.1, 6587.0, 6648.1
06/18/19, 6531.3, 6572.5, 6529.3, 6570.0
06/17/19, 6550.3, 6555.4, 6527.0, 6530.9
06/14/19, 6545.4, 6559.5, 6533.0, 6554.0
06/13/19, 6541.4, 6563.2, 6534.3, 6542.4
06/12/19, 6557.8, 6587.3, 6543.7, 6543.7
06/11/19, 6454.3, 6546.3, 6453.6, 6546.3
06/07/19, 6393.2, 6443.9, 6392.8, 6443.9
06/06/19, 6359.5, 6403.2, 6359.5, 6383.0
06/05/19, 6349.5, 6387.6, 6349.4, 6358.5
06/04/19, 6328.8, 6343.0, 6315.6, 6332.4
06/03/19, 6383.7, 6383.7, 6320.5, 6320.5
05/31/19, 6389.9, 6398.8, 6362.2, 6396.9
05/30/19, 6431.8, 6431.8, 6379.7, 6392.1
05/29/19, 6476.8, 6476.8, 6419.3, 6440.0
05/28/19, 6455.0, 6491.7, 6455.0, 6484.8
05/27/19, 6455.8, 6464.6, 6447.6, 6451.9
05/24/19, 6485.6, 6485.6, 6437.3, 6456.0
05/23/19, 6505.3, 6505.7, 6480.2, 6491.8
05/22/19, 6500.6, 6510.9, 6478.6, 6510.7
05/21/19, 6485.2, 6500.1, 6444.4, 6500.1
05/20/19, 6383.0, 6476.1, 6381.7, 6476.1
05/17/19, 6342.0, 6398.3, 6342.0, 6365.3
05/16/19, 6287.8, 6327.8, 6272.8, 6327.8
05/15/19, 6245.8, 6291.3, 6241.0, 6284.2
05/14/19, 6280.2, 6280.2, 6203.1, 6239.9
05/13/19, 6298.2, 6298.2, 6277.9, 6297.6
05/10/19, 6294.5, 6317.4, 6283.6, 6310.9
05/09/19, 6267.2, 6300.2, 6258.8, 6295.3
05/08/19, 6284.2, 6284.2, 6241.5, 6269.1
05/07/19, 6294.9, 6341.9, 6290.1, 6295.7
05/06/19, 6326.9, 6329.9, 6248.4, 6283.7
05/02/19, 6360.6, 6361.5, 6323.5, 6338.4
05/01/19, 6330.0, 6380.2, 6329.5, 6375.9
04/30/19, 6357.5, 6357.5, 6316.3, 6325.5
04/29/19, 6385.5, 6385.5, 6348.0, 6359.5
04/26/19, 6380.4, 6388.2, 6362.3, 6385.6
04/24/19, 6326.9, 6390.5, 6325.7, 6382.1
04/23/19, 6267.2, 6321.7, 6267.2, 6319.4
04/18/19, 6256.4, 6280.4, 6248.2, 6259.8
04/17/19, 6269.0, 6286.0, 6249.6, 6256.4
04/16/19, 6244.6, 6282.8, 6237.6, 6277.4
04/15/19, 6253.4, 6259.4, 6238.9, 6251.4
04/12/19, 6202.7, 6251.3, 6202.7, 6251.3
04/11/19, 6219.9, 6221.6, 6184.0, 6198.7
04/10/19, 6221.8, 6235.4, 6199.3, 6223.5
04/09/19, 6220.6, 6228.9, 6203.7, 6221.8
04/08/19, 6181.3, 6221.4, 6181.3, 6221.4
04/05/19, 6225.1, 6227.4, 6169.8, 6181.3
04/04/19, 6281.4, 6281.4, 6221.1, 6232.8
04/03/19, 6251.0, 6287.9, 6249.9, 6285.0
04/02/19, 6227.0, 6270.6, 6227.0, 6242.4
04/01/19, 6189.3, 6234.6, 6189.0, 6217.0
03/29/19, 6177.7, 6213.4, 6177.7, 6180.7
03/28/19, 6135.4, 6176.1, 6115.1, 6176.1
03/27/19, 6132.8, 6136.0, 6096.8, 6136.0
03/26/19, 6125.8, 6141.1, 6116.8, 6130.6
03/25/19, 6177.4, 6179.1, 6113.2, 6126.2
03/22/19, 6172.0, 6227.1, 6172.0, 6195.2
03/21/19, 6165.3, 6171.9, 6134.0, 6167.2
03/20/19, 6184.8, 6185.5, 6155.2, 6165.3
03/19/19, 6190.5, 6206.3, 6174.0, 6184.8
03/18/19, 6175.2, 6201.5, 6167.3, 6190.5
03/15/19, 6179.6, 6197.4, 6171.2, 6175.2
03/14/19, 6161.2, 6181.5, 6153.4, 6179.6
03/13/19, 6174.8, 6174.8, 6127.3, 6161.2
03/12/19, 6180.2, 6222.9, 6174.8, 6174.8
03/11/19, 6203.8, 6203.8, 6171.9, 6180.2
03/08/19, 6263.9, 6263.9, 6203.6, 6203.8
03/07/19, 6244.4, 6270.9, 6243.6, 6263.9
03/06/19, 6201.8, 6246.5, 6201.6, 6245.6
03/05/19, 6210.1, 6210.1, 6175.7, 6199.3
03/04/19, 6198.0, 6240.1, 6192.7, 6217.4
03/01/19, 6164.9, 6209.9, 6164.9, 6192.7
02/28/19, 6154.1, 6173.1, 6135.4, 6169.0
02/27/19, 6133.4, 6156.4, 6127.7, 6150.3
02/26/19, 6175.8, 6175.8, 6106.0, 6128.4
02/25/19, 6180.1, 6191.1, 6158.8, 6186.3
02/22/19, 6137.8, 6176.2, 6126.5, 6167.3
02/21/19, 6105.6, 6153.6, 6083.6, 6139.2
02/20/19, 6105.6, 6125.8, 6077.5, 6096.5
02/19/19, 6091.6, 6119.5, 6081.4, 6106.9
02/18/19, 6075.8, 6115.7, 6073.7, 6089.8
02/15/19, 6053.4, 6076.1, 6048.9, 6066.1
02/14/19, 6066.0, 6093.6, 6046.7, 6059.4
02/13/19, 6084.1, 6094.0, 6053.0, 6063.6
02/12/19, 6060.9, 6093.2, 6053.4, 6079.1
02/11/19, 6075.1, 6084.9, 6028.6, 6060.8
02/08/19, 6084.4, 6094.7, 6054.1, 6071.5
02/07/19, 6029.5, 6105.9, 6028.0, 6092.5
02/06/19, 6008.4, 6042.5, 5990.5, 6026.1
02/05/19, 5910.3, 6039.2, 5910.2, 6005.9
02/04/19, 5865.0, 5899.2, 5848.9, 5891.2
02/01/19, 5872.0, 5881.6, 5857.4, 5862.8
01/31/19, 5894.0, 5912.6, 5864.7, 5864.7
01/30/19, 5886.2, 5912.4, 5865.9, 5886.7
01/29/19, 5907.0, 5907.6, 5861.6, 5874.2
01/25/19, 5866.9, 5915.2, 5864.0, 5905.6
01/24/19, 5844.4, 5865.7, 5839.7, 5865.7
01/23/19, 5853.5, 5862.0, 5831.4, 5843.7
01/22/19, 5888.5, 5888.5, 5851.3, 5858.8
01/21/19, 5889.8, 5911.8, 5887.8, 5890.4
01/18/19, 5858.2, 5888.1, 5858.2, 5879.6
01/17/19, 5838.2, 5856.4, 5831.0, 5850.1
01/16/19, 5814.0, 5835.2, 5805.0, 5835.2
01/15/19, 5777.6, 5814.6, 5773.7, 5814.6
01/14/19, 5774.0, 5801.5, 5756.9, 5773.4
01/11/19, 5792.6, 5808.6, 5774.6, 5774.6
01/10/19, 5781.6, 5795.3, 5755.4, 5795.3
01/09/19, 5726.4, 5781.4, 5726.1, 5778.3
01/08/19, 5687.1, 5733.7, 5666.6, 5722.4
01/07/19, 5643.1, 5716.2, 5643.1, 5683.2
01/04/19, 5619.6, 5620.8, 5568.7, 5619.4
01/03/19, 5567.2, 5646.5, 5566.4, 5633.4
01/02/19, 5646.8, 5652.5, 5552.0, 5557.8
12/31/18, 5660.0, 5700.6, 5646.4, 5646.4
12/28/18, 5592.6, 5654.3, 5590.7, 5654.3
12/27/18, 5512.8, 5597.2, 5512.8, 5597.2
12/24/18, 5459.3, 5496.7, 5410.2, 5493.8
12/21/18, 5514.5, 5543.1, 5426.6, 5467.6
12/20/18, 5570.6, 5587.6, 5505.8, 5505.8
12/19/18, 5581.1, 5588.9, 5555.2, 5580.6
12/18/18, 5639.3, 5640.4, 5576.8, 5589.5
12/17/18, 5599.6, 5665.6, 5585.1, 5658.3
12/14/18, 5664.5, 5665.2, 5588.6, 5602.0
12/13/18, 5654.9, 5682.1, 5636.9, 5661.6
12/12/18, 5580.6, 5654.9, 5580.6, 5653.5
12/11/18, 5555.3, 5587.7, 5551.5, 5575.9
12/10/18, 5675.6, 5675.6, 5549.3, 5552.5
12/07/18, 5654.8, 5706.4, 5653.5, 5681.5
12/06/18, 5666.9, 5666.9, 5621.4, 5657.7
12/05/18, 5692.5, 5692.5, 5610.0, 5668.4
12/04/18, 5767.4, 5767.9, 5713.1, 5713.1
12/03/18, 5685.5, 5771.2, 5685.5, 5771.2
11/30/18, 5752.5, 5753.6, 5667.2, 5667.2
11/29/18, 5736.9, 5778.7, 5736.9, 5758.4
11/28/18, 5724.6, 5737.6, 5706.7, 5725.1
11/27/18, 5681.7, 5728.3, 5670.7, 5728.3
11/26/18, 5703.4, 5703.4, 5655.6, 5671.6
11/23/18, 5691.1, 5724.3, 5678.3, 5716.2
11/22/18, 5654.8, 5695.4, 5654.8, 5691.3
11/21/18, 5651.1, 5651.7, 5594.0, 5642.8
11/20/18, 5692.0, 5692.0, 5635.5, 5671.8
11/19/18, 5730.3, 5731.3, 5682.4, 5693.7
11/16/18, 5742.3, 5757.9, 5726.5, 5730.6
11/15/18, 5731.0, 5753.5, 5686.8, 5736.0
11/14/18, 5829.6, 5837.3, 5728.6, 5732.8
11/13/18, 5925.7, 5925.7, 5824.4, 5834.2
11/12/18, 5903.5, 5941.3, 5884.6, 5941.3
11/09/18, 5929.3, 5933.5, 5896.4, 5921.8
11/08/18, 5902.5, 5935.5, 5902.1, 5928.2
11/07/18, 5871.7, 5896.9, 5844.6, 5896.9
11/06/18, 5824.9, 5877.2, 5823.2, 5875.2
11/05/18, 5843.7, 5857.4, 5817.7, 5818.1
11/02/18, 5843.4, 5849.2, 5809.2, 5849.2
11/01/18, 5858.0, 5877.2, 5820.7, 5840.8
10/31/18, 5810.2, 5830.3, 5789.5, 5830.3
10/30/18, 5719.0, 5805.1, 5691.7, 5805.1
10/29/18, 5672.0, 5737.6, 5671.7, 5728.2
10/26/18, 5680.2, 5700.2, 5624.6, 5665.2
10/25/18, 5803.1, 5803.1, 5664.1, 5664.1
10/24/18, 5843.3, 5857.1, 5819.4, 5829.0
10/23/18, 5904.0, 5905.4, 5843.1, 5843.1
10/22/18, 5929.1, 5929.7, 5887.7, 5904.9
10/19/18, 5929.6, 5939.5, 5883.3, 5939.5
10/18/18, 5940.7, 5942.8, 5914.9, 5942.4
10/17/18, 5882.2, 5940.2, 5882.2, 5939.1
10/16/18, 5844.3, 5884.7, 5844.1, 5869.9
10/15/18, 5889.1, 5889.1, 5796.0, 5837.1
10/12/18, 5881.5, 5904.0, 5846.7, 5895.7
10/11/18, 6014.4, 6015.4, 5883.8, 5883.8
10/10/18, 6045.5, 6057.8, 6022.7, 6049.8
10/09/18, 6100.7, 6101.8, 6033.6, 6041.1
10/08/18, 6177.4, 6177.4, 6100.3, 6100.3
10/05/18, 6173.2, 6199.2, 6160.6, 6185.5
10/04/18, 6152.6, 6195.2, 6152.6, 6176.3
10/03/18, 6132.7, 6151.4, 6127.1, 6146.1
10/02/18, 6179.6, 6180.3, 6118.4, 6126.2
10/01/18, 6197.3, 6199.5, 6154.3, 6172.3
09/28/18, 6185.2, 6234.4, 6183.9, 6207.6
09/27/18, 6185.2, 6197.1, 6179.8, 6181.2
09/26/18, 6192.2, 6210.5, 6182.5, 6192.3
09/25/18, 6183.0, 6192.2, 6166.8, 6185.9
09/24/18, 6195.2, 6195.2, 6167.7, 6186.9
09/21/18, 6175.0, 6209.6, 6175.0, 6194.6
09/20/18, 6192.5, 6196.7, 6163.7, 6169.5
09/19/18, 6171.8, 6197.5, 6167.3, 6190.0
09/18/18, 6176.1, 6177.4, 6149.1, 6161.5
09/17/18, 6161.5, 6192.6, 6142.3, 6185.0
09/14/18, 6131.5, 6173.3, 6130.9, 6165.3
09/13/18, 6173.9, 6175.6, 6126.7, 6128.7
09/12/18, 6180.1, 6181.1, 6152.4, 6175.9
09/11/18, 6139.7, 6181.5, 6139.3, 6179.7
09/10/18, 6141.3, 6152.7, 6123.8, 6141.7
